ID,Loc,RAJ2000,DEJ2000,SNR,HRV,e_HRV,Teff,e_Teff,logg,e_logg,Vsini,[M/H],e_[M/H]
2M17224300+6008212,2255,260.679199,60.139236,217.29,-37.4855,0.016097,3538.179,65.617,4.8982,0.11,5.02227,0.101604,0.012442
2M17224300+6008212,5767,260.679199,60.139236,297.25,-37.420898,0.008991,3537.891,56.995,4.9451,0.1114,5.69967,0.105981,0.009857
2M17225280+5712274,2257,260.720019,57.207623,289.52,15.8801,0.01149,3942.136,66.295,4.8151,0.1159,5.78296,-0.194489,0.010045
2M17225280+5712274,2256,260.720019,57.207623,337.05,5.08264,0.010666,3888.747,65.24,4.7249,0.1166,4.54768,-0.192389,0.010268
2M17230670+5848428,5188,260.777929,58.811893,28.356,-35.3405,0.118825,3512.599,84.754,4.5402,0.1199,6.94448,-0.240409,0.023866
2M17230707+6159086,2241,260.779474,61.985725,152.07,-31.4541,0.022956,3553.113,62.628,4.9796,0.1105,6.25317,0.096129,0.011378
2M17243880+2705300,2382,261.16168,27.091688,89.697,-4.06629,0.034255,3269.441,75.095,5.2941,0.1301,13.23122,-0.377049,0.028269
2M17243993+6147507,2241,261.1664,61.797443,553.63,-2.09911,0.005211,3567.268,58.607,4.9436,0.1176,6.72311,-0.078276,0.011152
2M17251489+5612595,2257,261.312042,56.21653,109.86,-14.4246,0.026533,3539.272,78.234,4.6644,0.1312,4.385,-0.504099,0.023787
2M17251489+5612595,2256,261.312042,56.21653,142.42,-14.4513,0.026246,3541.942,65.579,4.8636,0.1277,4.45031,-0.363039,0.016332
2M17251996+5730103,2257,261.333179,57.502888,112.08,-40.680199,0.030888,3650.261,77.322,4.9428,0.1145,5.76435,-0.113199,0.016403
2M17260967+5807247,5188,261.540329,58.123554,163.12,5.34445,0.021452,3881.042,68.125,4.7881,0.1152,5.18633,-0.166539,0.010934
2M17254769+5642368,2257,261.448718,56.710239,125.98,-13.4754,0.039935,3725.093,74.816,5.0725,0.1359,6.48052,-0.658979,0.019884
2M17254769+5642368,2256,261.448718,56.710239,113.5,-13.3343,0.038865,3728.168,77.517,4.9767,0.1365,6.92915,-0.684139,0.021322
2M17254784+5751292,5188,261.449341,57.858116,30.926,-22.6366,0.075816,3703.505,88.667,4.8959,0.113,6.12223,-0.132939,0.019651
2M17264326+5643398,5188,261.680269,56.72773,138.48,-28.5611,0.029807,3434.62,64.191,4.9398,0.1171,13.5363,-0.05376,0.014794
2M17273652+5728187,2034,261.902181,57.471867,164.87,-10.8919,0.019471,3625.623,65.926,4.9843,0.1265,5.75771,-0.362589,0.01504
2M17281946+5337049,2397,262.081115,53.618031,136.88,-95.5243,0.021769,3569.145,71.376,4.8442,0.1506,6.46279,-0.910499,0.025238
2M17290772+5623107,2256,262.282179,56.386307,250.73,-113.418999,0.017207,3964.281,72.183,5.1478,0.1461,4.29497,-0.948779,0.017638
2M17293663+5911351,2255,262.402662,59.193108,103.64,-66.876099,0.042895,3578.123,75.525,4.9454,0.1063,6.19569,0.149691,0.014575
2M17294247+5701337,2257,262.426969,57.026039,113.81,-12.0127,0.033199,3510.664,71.276,5.0251,0.1345,6.7459,-0.541349,0.021559
2M17294247+5701337,2256,262.426969,57.026039,79.65,-11.9839,0.036071,3486.804,77.22,4.8813,0.1365,7.28517,-0.605449,0.026237
2M17295087+3501111,4524,262.46198,35.019772,60.681,-81.265198,0.023402,3919.283,89.485,5.1384,0.1186,1.71179,-0.356989,0.018447
2M17300021+5448151,2397,262.500901,54.804222,154.16,-25.3913,0.027076,3997.787,73.545,4.797,0.1154,4.47827,-0.233089,0.011583
2M17300615+5439318,2397,262.525631,54.658855,429.74,1.87716,0.007737,3584.961,58.131,4.9551,0.1127,7.30718,0.050542,0.0099978
2M17302146+5343568,2397,262.589421,53.73246,129.51,-10.5597,0.039126,3809.936,71.827,5.1714,0.115,6.09186,-0.154719,0.012677
2M17304873+6115433,2241,262.703081,61.262032,137.31,-37.210899,0.023009,3830.374,71.308,4.7219,0.1184,5.04382,-0.249179,0.012985
2M17304881+5731548,5188,262.703377,57.531906,100.29,-18.918699,0.029538,3659.202,81.636,4.6654,0.1231,7.05342,-0.357429,0.020534
2M17310212+6038320,5767,262.758873,60.642227,140.71,-13.1358,0.021471,3906.78,74.493,4.8205,0.1182,2.47697,-0.282059,0.013226
2M17311791+5546472,2257,262.824629,55.779785,121.37,-21.302299,0.020439,3407.93,65.827,4.9428,0.1254,6.53462,-0.264509,0.018038
2M17311984+6147189,2241,262.832699,61.788597,181.35,14.7095,0.019955,3660.133,63.2,4.7645,0.1232,5.92161,-0.278629,0.012874
2M17315986+7407420,4527,262.99944,74.128349,210.17,-21.1215,0.024832,3676.75,61.221,4.9123,0.1198,13.02867,-0.185459,0.011364
2M17321047+5919018,2255,263.043642,59.317177,156.94,-29.962299,0.0243,3548.271,61.603,4.9025,0.1109,6.08457,0.092411,0.011159
2M17321047+5919018,5767,263.043642,59.317177,170.72,-29.401501,0.015104,3560.359,60.053,4.9201,0.1096,4.08301,0.132461,0.010313
2M17321416+5431251,2397,263.059023,54.523663,74.189,-8.83098,0.032998,3520.176,76.482,4.9652,0.1215,5.8031,-0.251569,0.020137
2M17325356+5420123,2397,263.223187,54.336758,412.34,-96.503899,0.007871,3738.636,66.703,5.0836,0.1453,5.69915,-0.833089,0.018018
2M17330100+5438200,2397,263.254204,54.638905,128.64,-50.1744,0.039825,3856.879,75.071,4.7451,0.1192,9.29523,-0.293739,0.014138
2M17330742+3431529,4524,263.280945,34.53138,62.016,-1.31216,0.031005,3990.405,89.345,4.9553,0.1127,2.34266,-0.219479,0.015907
2M17333528+6040295,2241,263.397025,60.674866,70.284,-19.5744,0.042271,3765.65,91.36,4.6663,0.1378,4.73315,-0.779609,0.028425
2M17335853+3610005,4524,263.493902,36.166824,139.94,7.16158,0.025823,3746.755,74.503,4.7198,0.1219,5.71492,-0.325919,0.015857
2M17340830+3530229,4524,263.5346,35.506382,229.45,-41.663898,0.019957,3467.876,58.694,4.689,0.1307,16.95509,-0.375539,0.014911
2M17341168+5636094,2034,263.548675,56.602623,98.465,8.41879,0.030544,3629.692,74.361,4.9254,0.1199,4.01375,-0.237899,0.016934
2M17344126+5653495,2257,263.671938,56.897087,255.79,-8.92148,0.014269,3892.591,63.471,4.7621,0.107,3.61568,0.082603,0.0083179
2M17360474+5936564,2255,264.019772,59.615677,200.81,-40.594501,0.022567,3491.184,58.829,4.8714,0.1285,6.64906,-0.331279,0.014196
2M17360831+5940278,2255,264.034665,59.674397,103.44,-39.4496,0.051417,3945.78,80.584,4.7696,0.1134,3.42665,-0.190819,0.013752
2M17370790+5544548,2257,264.28295,55.748569,125.53,18.120399,0.025383,3503.293,67.75,4.7738,0.1248,6.45015,-0.289399,0.01721
2M17381340+5636406,2257,264.555862,56.611305,252.34,12.1817,0.025116,3985.322,66.513,4.724,0.112,15.80884,-0.102929,0.009204
2M17393366+5650143,2257,264.890257,56.837322,353.97,0.553218,0.009213,3655.81,60.275,4.9748,0.1168,5.8572,-0.095626,0.010734
2M17395925+3603304,4524,264.99691,36.058449,133.14,-39.7691,0.023183,3432.513,64.5,4.9952,0.1241,7.172,-0.233709,0.016647
2M17402294+3447423,4524,265.095606,34.79509,100.53,-126.324997,0.021358,3895.033,77.623,4.8486,0.1221,4.00913,-0.393249,0.015274
2M17404330+5641059,2257,265.180421,56.684998,178.62,-36.7164,0.018612,3572.081,66.701,4.7699,0.1315,6.07659,-0.469219,0.017307
2M17405481+5659384,2257,265.228401,56.994026,85.785,-33.5037,0.046977,3632.568,79.091,4.6701,0.1364,5.81126,-0.658409,0.023984
2M17405641+3502205,4524,265.235071,35.039028,132.0,-6.14906,0.018597,3493.664,62.871,5.0453,0.1228,6.50639,-0.211509,0.014694
2M17413280+4808552,4525,265.386692,48.148674,126.4,-67.1399,0.023795,3577.861,69.536,5.0409,0.1276,6.63193,-0.391569,0.017579
2M17415545+3505012,4524,265.481081,35.083687,60.111,-107.278,0.026527,3981.207,90.858,5.1705,0.1234,1.76954,-0.504919,0.019497
2M17431361+5703308,2257,265.806743,57.058571,74.402,8.05242,0.076392,3382.716,75.281,4.7653,0.1384,16.58059,-0.605709,0.0284
2M17443517-0527440,5026,266.146579,-5.462245,132.52,59.434299,0.025678,3893.61,73.298,4.8249,0.1151,7.33618,-0.191529,0.012363
2M17451205+6609422,5775,266.300237,66.161736,109.6,-19.435499,0.034975,3940.29,82.177,4.9312,0.1193,10.58279,-0.354809,0.015717
2M17452435+6051259,4526,266.351482,60.857204,141.56,12.456,0.02322,3610.978,65.446,4.8205,0.1149,4.47806,-0.057436,0.012589
2M17460392+7351027,4527,266.516359,73.850761,119.61,-48.144402,0.012726,3583.519,60.648,4.9338,0.124,5.15715,-0.259589,0.01291
2M17461184+6024225,4526,266.549337,60.406277,154.72,-11.3208,0.010663,3344.96,60.95,5.1729,0.1353,7.39486,-0.454689,0.019201
2M17470130+4925053,4525,266.755454,49.418163,89.193,-26.458,0.039898,3423.26,78.65,4.8179,0.1274,7.95866,-0.375169,0.025339
2M17471707+4715343,4525,266.821129,47.259537,339.49,-20.0977,0.006003,3866.651,64.988,4.7956,0.1179,3.33496,-0.218219,0.010579
2M17473758+5650305,5760,266.906588,56.841816,176.46,2.79039,0.019125,3980.946,70.5,4.8395,0.1153,3.41751,-0.211099,0.010831
2M17480236+7436562,4527,267.009872,74.615623,267.49,2.61351,0.011158,3403.187,57.44,5.048,0.1309,7.35377,-0.352389,0.015295
2M17484635+6614587,5775,267.193158,66.249657,106.19,-5.23374,0.03438,3387.866,70.152,5.1534,0.1298,10.00461,-0.386999,0.022057
2M17491221+4902074,4525,267.300908,49.035416,199.02,-20.2148,0.021755,3330.596,57.087,5.286,0.1384,12.26027,-0.499979,0.018034
2M17491402+4823093,4525,267.308434,48.385925,502.09,30.5478,0.006154,3955.105,67.525,4.8138,0.1208,5.29273,-0.334109,0.011106
2M17491939+4649421,4525,267.330794,46.828388,126.07,-27.243999,0.023447,3473.009,64.449,4.9655,0.1205,6.84384,-0.156419,0.015156
2M17502216+6531590,5775,267.592347,65.533081,150.65,-18.646999,0.018724,3987.127,71.61,4.5806,0.1037,3.92663,0.109831,0.009152
2M17510385+4919241,4525,267.766057,49.323364,148.04,-29.3328,0.02347,3511.833,67.605,5.0406,0.1388,7.2477,-0.622479,0.020726
2M17512557+5729494,5760,267.856574,57.497063,144.38,9.28561,0.020091,3724.578,72.775,4.8039,0.1308,4.0371,-0.529979,0.017613
2M17520294+5636278,5760,268.012253,56.607723,374.3,-21.6208,0.009481,3467.678,56.572,4.9382,0.1171,14.88333,-0.022364,0.011369
2M17520740+5754001,5760,268.03085,57.90004,281.93,-8.13858,0.011618,3729.75,65.183,4.9215,0.1369,5.33519,-0.636929,0.015586
2M17521967+6637122,5775,268.081976,66.620079,86.986,33.4907,0.035028,3910.953,86.4,4.8552,0.1284,3.57125,-0.587859,0.020111
2M17522216+6519093,5775,268.092364,65.319252,140.92,-10.6414,0.023799,3981.071,75.065,4.7286,0.1117,5.98522,-0.134479,0.011473
2M17525132+6731438,5775,268.21387,67.528854,129.1,-11.6259,0.02595,3984.175,76.549,4.6852,0.1097,2.54531,-0.085438,0.011479
2M17525554+5654101,5760,268.231444,56.902824,315.3,-24.874201,0.008333,3706.548,61.524,4.9009,0.1179,3.68197,-0.147989,0.010865
2M17531583+5847177,5760,268.315978,58.788258,121.12,-7.78006,0.02299,3693.998,73.141,4.8256,0.1196,2.68856,-0.245049,0.015475
2M17534281+6528137,5775,268.428382,65.470474,90.349,-41.3713,0.034002,3457.226,76.884,4.8249,0.1466,7.28719,-0.816469,0.030574
2M17540504+6212016,4526,268.521005,62.200466,98.447,-90.980499,0.028257,3630.69,87.279,4.9342,0.1451,6.94033,-0.881129,0.03224
2M17541820+4758412,4525,268.575846,47.978134,254.34,-74.202904,0.010101,3827.852,65.445,4.993,0.1253,3.75103,-0.396019,0.012336
2M17545050+4838065,4525,268.710454,48.635155,91.037,-16.014601,0.046134,3485.927,75.837,4.5992,0.1413,7.59312,-0.706559,0.027087
2M17545550+6545392,5775,268.731272,65.760902,85.197,2.48829,0.039207,3279.036,77.33,4.1723,0.0558,5.61345,-1.284549,0.050627
2M17545859+4715141,4525,268.744164,47.253929,136.75,-18.091,0.013505,3561.584,58.654,4.9911,0.1185,6.12491,-0.102049,0.011396
2M17550148+6649552,5775,268.756191,66.832001,187.16,-9.42608,0.014871,3710.01,62.184,4.7809,0.1213,2.39624,-0.240649,0.01164
2M17550952+6717491,5775,268.789702,67.296997,43.728,-53.892502,0.077535,3856.472,93.192,4.8563,0.1245,4.81582,-0.499419,0.022753
2M17561046+5656557,5760,269.043596,56.948818,199.97,-113.842003,0.013592,3556.064,55.853,5.0644,0.103,10.30623,0.352251,0.0080725
2M17592886+0318233,4283,269.870275,3.306477,542.91,12.7401,0.005496,3993.981,66.483,4.8264,0.1108,4.0723,-0.073886,0.0089722
2M18005040+6016567,4526,270.210031,60.282444,58.501,-43.2924,0.039998,3582.317,80.43,4.8203,0.1337,6.91146,-0.584679,0.024908
2M18025072+6430084,5773,270.71137,64.50235,177.48,32.004902,0.015106,3716.15,65.264,4.8829,0.1278,4.18688,-0.419379,0.01392
2M18031431+6748586,5774,270.809634,67.816292,103.46,-88.2612,0.025255,3780.174,81.498,5.1343,0.1375,5.24759,-0.740419,0.022702
2M18033058+6437298,5773,270.87745,64.624954,127.77,-41.034199,0.031525,3230.293,62.524,5.2704,0.1291,15.60271,-0.280019,0.020738
2M18035167+6913023,5774,270.965318,69.217323,86.949,-14.3933,0.036657,3395.446,74.002,4.8821,0.1354,8.58104,-0.536249,0.026093
2M18043283+6429064,5773,271.136829,64.485138,194.97,-14.9907,0.013881,3550.17,58.81,4.9587,0.1209,6.81679,-0.160189,0.011998
2M18043518+6333448,5773,271.146614,63.562447,114.81,-48.8144,0.021504,3896.092,79.237,4.8845,0.1202,3.31711,-0.350169,0.015385
2M18045566+6826257,5774,271.231933,68.440475,79.114,-15.5106,0.034251,3751.665,80.66,4.9223,0.1121,1.92686,-0.092228,0.015647
2M18050488+6730573,5774,271.270336,67.515938,71.046,-23.9133,0.037756,3707.462,83.21,4.6736,0.1259,4.58427,-0.450059,0.021289
2M18050827+6353365,5773,271.284497,63.893497,131.9,-14.2783,0.050801,3949.004,74.029,4.6301,0.1043,40.16983,0.093996,0.010093
2M18055545+0316213,4283,271.481045,3.272598,228.82,-13.7843,0.011839,3653.764,59.605,4.7269,0.1132,5.19278,0.006038,0.0099428
2M18064367+6822031,5774,271.681995,68.367554,265.77,-11.9321,0.009857,3689.658,60.286,4.9398,0.1129,5.39486,-0.000849,0.0097995
2M18075643+6953064,5774,271.985162,69.885132,147.55,-25.072399,0.020663,3755.17,69.752,4.799,0.1182,6.14356,-0.211649,0.013192
2M18083992+6412415,5773,272.166353,64.211555,165.69,-24.1637,0.017605,3890.509,68.014,4.7832,0.1097,2.7062,-0.016071,0.0098916
2M18083992+6412415,5769,272.166353,64.211555,158.66,-24.055099,0.018061,3874.132,69.99,4.776,0.1084,2.91145,0.016152,0.010329
2M18100877+6854411,5774,272.536558,68.911438,123.77,9.89261,0.039519,3448.632,69.957,4.7529,0.1424,14.99685,-0.692649,0.024565
2M18124225+6558135,5769,273.176048,65.970428,90.08,-18.4074,0.035497,3846.568,80.646,4.8105,0.1119,3.93885,-0.118029,0.014473
2M18134848+6334553,5769,273.452006,63.582039,76.788,-8.22877,0.043025,3899.24,85.933,4.7821,0.1192,4.50215,-0.351309,0.017531
2M18142125+6453448,5769,273.588582,64.895782,119.03,-4.51641,0.028074,3660.138,71.858,4.8872,0.1187,6.579,-0.203889,0.015195
2M18143043+6429380,5769,273.626803,64.493896,136.1,-8.33134,0.019841,3909.942,73.866,4.7268,0.1076,1.5098,0.011231,0.010943
2M18151593+7137071,5763,273.816387,71.61866,84.673,-25.9039,0.048383,3709.199,82.322,4.8969,0.1342,6.35843,-0.645079,0.023443
2M18153307+7145248,5763,273.887807,71.756912,83.347,-31.268101,0.053279,3935.037,84.062,4.7339,0.1124,6.2084,-0.173449,0.014731
2M18161819+0131277,4107,274.075819,1.524377,660.66,-30.6047,0.006714,3594.059,61.736,4.9811,0.1336,6.77298,-0.501459,0.015177
2M18163938+0047136,4107,274.164111,0.787135,250.05,34.649799,0.007972,3601.497,61.622,4.7766,0.1319,5.83889,-0.462579,0.014666
2M18163962+6418540,5769,274.165094,64.315018,170.44,-18.240299,0.016092,3551.851,61.221,5.0088,0.1153,4.96467,-0.026411,0.01181
2M18164895+0150039,4107,274.203985,1.834425,384.23,4.53244,0.011029,3425.329,57.292,5.0824,0.127,10.86676,-0.264489,0.014082
2M18183112+7014436,5763,274.629693,70.245445,88.753,-22.917601,0.033085,3918.059,85.115,4.7036,0.1189,6.06192,-0.347079,0.016916
2M18184438+7131039,5763,274.684945,71.517761,50.238,-29.4275,0.042302,3656.916,82.817,4.7783,0.1123,4.34961,-0.077056,0.01784
2M18185425+7205012,5763,274.726063,72.083679,61.816,-2.94707,0.047337,3749.178,88.746,4.6847,0.1151,66.06935,-0.204829,0.019606
2M18193652+7229210,5763,274.902181,72.489174,136.91,-41.8256,0.0246,3733.187,81.849,5.0139,0.126,5.84979,-0.455319,0.020247
2M18195886+0059052,4107,274.995275,0.984778,220.22,7.09882,0.014833,3325.729,56.087,5.0989,0.1319,7.61342,-0.344029,0.016046
2M18201014+7221128,5763,275.042272,72.353577,47.917,-23.0326,0.052242,3492.074,79.938,4.6618,0.1173,7.07604,-0.148599,0.021007
2M18203778+7033483,5763,275.157445,70.563438,63.226,29.5725,0.053958,3831.147,89.687,4.6488,0.1158,4.04148,-0.253219,0.018934
2M18205571+7001139,5763,275.232146,70.020554,31.888,-19.4988,0.045615,3533.685,83.87,4.9823,0.1166,7.54762,-0.158189,0.02182
2M18211817+7015180,5763,275.325725,70.255013,61.663,-17.177,0.063944,3510.199,77.981,4.896,0.1184,7.16061,-0.174899,0.020079
2M18215416-0700179,4281,275.475672,-7.004982,280.06,16.429399,0.004688,3979.989,64.9,4.7531,0.1046,1.73784,0.117731,0.0078035
2M18220876+7207583,5763,275.536505,72.132874,67.942,-14.2729,0.046801,3909.262,85.152,4.7379,0.1075,2.55217,-0.031351,0.014171
2M18221077+7011227,5763,275.544878,70.189644,27.895,-20.438299,0.11161,3536.976,82.512,4.9573,0.1073,8.45551,0.104001,0.018104
2M18223207+7212066,5763,275.633634,72.201859,42.694,-27.284401,0.039561,3586.648,83.134,4.9867,0.1161,7.20775,-0.159669,0.020317
2M18223347+7115504,5763,275.639468,71.264015,56.733,84.079903,0.12951,3710.167,81.913,4.5409,0.1086,81.00278,0.012992,0.015722
2M18231602+0058169,4107,275.816759,0.971382,145.06,-31.4795,0.011262,3818.998,68.506,5.0093,0.145,4.26874,-0.860279,0.017646
2M18231766+7241556,5763,275.823593,72.698784,124.57,15.7154,0.02707,3776.815,78.84,4.7649,0.1384,3.71989,-0.748389,0.021677
2M18232208+7232330,5763,275.842014,72.542511,89.798,-11.918,0.044563,3489.366,72.543,4.888,0.1137,5.19302,-0.019751,0.016643
2M18232921+0054022,4107,275.871717,0.900619,160.72,7.21449,0.012393,3708.345,62.28,4.9204,0.1221,3.64956,-0.260199,0.011826
2M18240359+7144586,5763,276.014966,71.749619,50.638,-40.250702,0.098846,3504.518,81.404,5.1484,0.1253,13.02567,-0.362489,0.024249
2M18244689-0620311,4281,276.195397,-6.34198,578.31,-21.9876,0.007131,3600.029,59.088,5.0853,0.1165,10.32999,-0.06333,0.010812
2M18245293+7101164,5763,276.220557,71.021233,42.972,-5.88226,0.135601,3284.454,76.26,5.3362,0.119,18.36539,-0.110679,0.024247
2M18254864-0258170,4469,276.452671,-2.971409,549.85,-68.393799,0.005954,3863.985,62.506,4.8055,0.1052,4.19247,0.148231,0.0080163
2M18274108+0011150,4244,276.921188,0.18751,645.23,-72.6716,0.006583,3789.33,62.044,4.8342,0.1111,12.84103,0.006838,0.0092507
2M18303947-0356189,4469,277.664474,-3.938584,220.78,-79.974403,0.009447,3301.824,56.952,5.0606,0.1415,13.61131,-0.559129,0.019276
2M18323154+0018019,4244,278.131441,0.30053,76.893,-5.52559,0.051247,3748.588,78.792,4.4144,0.1098,9.42541,-0.020259,0.014474
2M18331466+1928495,5032,278.311098,19.480423,63.041,22.021601,0.068926,3821.029,90.962,4.6915,0.1282,7.0505,-0.570939,0.023609
2M18340563-0816276,4280,278.523463,-8.274345,322.27,-42.745998,0.004178,3573.327,60.271,4.6974,0.127,5.11847,-0.329939,0.013474
2M18353463+0314388,5156,278.894325,3.244116,98.859,-14.1554,0.030359,3933.459,82.067,4.7051,0.1067,2.75658,-0.005547,0.012849
2M18355550-0717316,4280,278.981263,-7.292118,619.57,-61.187698,0.004772,3584.43,61.585,5.0798,0.134,6.96755,-0.505459,0.015311
2M18394114+6040557,5758,279.921427,60.68214,148.35,-45.369999,0.013357,3785.877,77.487,4.7789,0.1118,2.04461,-0.08316,0.014086
2M18405024-0804583,4280,280.209343,-8.082883,243.62,-63.3699,0.006564,3458.603,58.736,4.7248,0.1322,6.34235,-0.408919,0.015392
2M18415473+0651285,4468,280.47805,6.857941,373.8,-73.211197,0.008588,3581.741,58.827,4.9413,0.1171,5.59977,-0.072967,0.011011
2M18441633+4658288,4408,281.068048,46.974686,38.76,12.7428,0.040983,3669.243,84.251,4.9418,0.1123,4.81914,-0.087046,0.018222
2M18445375-2543237,5201,281.223978,-25.723272,53.216,73.468803,0.049317,3955.556,99.968,4.7414,0.1335,5.04673,-0.770389,0.027282
2M18451027+0620158,4468,281.292808,6.337733,1324.6,-24.5952,0.002314,3872.788,64.215,4.8601,0.1131,5.42138,-0.085739,0.0095381
2M18455506-2548192,5201,281.479422,-25.805361,83.459,-7.75836,0.082289,3544.689,76.284,4.7665,0.1083,30.76097,0.099025,0.015834
2M18461575+4400134,4409,281.565627,44.003735,71.998,1.9662,0.049919,3698.737,81.225,4.8884,0.1218,3.29344,-0.337189,0.019311
2M18461620+6110198,5758,281.567524,61.172192,217.33,-77.119698,0.016349,3868.239,69.25,4.9183,0.1424,3.47456,-0.823809,0.016755
2M18462909-2438003,5201,281.62121,-24.63344,36.547,-10.3949,0.08224,3605.421,85.487,4.7548,0.1172,6.99939,-0.203489,0.021393
2M18465402-2527297,5201,281.7251,-25.458254,38.464,-63.3372,0.088414,3477.167,84.133,4.8631,0.1311,6.93522,-0.503979,0.028727
2M18473946+5850134,5766,281.914443,58.837067,162.4,-2.1616,0.018607,3627.633,65.701,4.9292,0.1187,5.7302,-0.163999,0.013262
2M18481106+5839277,5766,282.046096,58.657711,138.63,-35.206902,0.020661,3614.823,69.607,5.0077,0.1227,5.69076,-0.283079,0.015861
2M18481778-2558020,5201,282.07411,-25.967224,52.078,-19.7124,0.063833,3667.986,83.547,4.9081,0.1156,7.65826,-0.174599,0.018957
2M18482184-2558542,5201,282.091031,-25.981724,86.972,-54.281898,0.033515,3669.32,74.779,4.909,0.1067,4.89824,0.109991,0.013333
2M18483092+6040508,5758,282.128835,60.680782,207.5,-56.212601,0.013701,3841.659,72.519,4.747,0.1067,1.69079,0.064629,0.010971
2M18483092+6040508,5759,282.128835,60.680782,157.35,-56.164902,0.024959,3825.522,67.5,4.7063,0.1086,3.55599,0.037439,0.010068
2M18483092+6040508,5766,282.128835,60.680782,117.62,-56.091099,0.022843,3844.777,74.866,4.7236,0.1076,3.68044,0.026795,0.011784
2M18484668+6135075,5758,282.194537,61.585419,539.95,-43.592098,0.004851,3692.247,63.249,4.8395,0.13,5.02343,-0.454379,0.013837
2M18484743+4213162,4409,282.197649,42.221169,119.93,-18.428499,0.039034,3957.56,78.262,5.0039,0.1197,8.2054,-0.354119,0.014277
2M18484796+4428371,5008,282.199859,44.476978,54.923,-38.757099,0.061774,3838.72,88.51,4.7596,0.1169,6.03963,-0.282999,0.01872
2M18484916+6100514,5758,282.204845,61.01429,32.491,-47.962799,0.02114,3731.48,87.9,4.8768,0.1093,6.1197,-0.03644,0.017783
2M18491464-2546157,5201,282.311037,-25.771051,69.067,-5.54542,0.041827,3829.784,86.316,4.7735,0.1142,1.6355,-0.197939,0.017234
2M18492011-2442245,5201,282.333805,-24.706825,30.288,-20.3391,0.075061,3838.958,95.32,5.0426,0.1215,3.01328,-0.426569,0.023
2M18492836+4712083,4408,282.368196,47.202328,58.81,-24.976,0.029396,3965.684,82.167,4.7537,0.1091,5.57032,-0.083318,0.013089
2M18494869+5924139,5759,282.452896,59.403862,134.21,-22.507601,0.026267,3637.157,79.106,4.6799,0.1295,4.28075,-0.499069,0.021715
2M18494869+5924139,5766,282.452896,59.403862,102.65,-22.010201,0.026454,3638.8,76.951,4.7191,0.1277,5.83432,-0.446279,0.020079
2M18495543-0134087,4240,282.480982,-1.56909,843.78,-17.632099,0.011144,3641.712,58.495,4.9959,0.1083,39.21931,0.152291,0.0089513
2M18500065+4236415,4409,282.502723,42.611534,73.276,-28.1084,0.048037,3965.667,86.826,4.8313,0.1108,4.72672,-0.150749,0.014906
2M18500194-2443204,5201,282.508119,-24.722347,49.922,28.2241,0.062291,3691.508,84.486,4.7738,0.1149,7.0479,-0.165759,0.018743
2M18501597+4345164,4409,282.566562,43.754578,136.03,2.03734,0.029221,3579.253,67.126,5.1032,0.1238,7.11705,-0.286119,0.015558
2M18502166+4643358,4408,282.590269,46.726616,55.564,-39.028301,0.024473,3957.872,86.087,4.8034,0.1078,4.76201,-0.059639,0.01403
2M18514864+1415069,4306,282.952679,14.251936,484.86,42.999298,0.019111,3933.194,65.17,4.6825,0.1111,29.20115,-0.055489,0.0090745
2M18515965+1300034,4306,282.998573,13.000957,462.74,-20.685301,0.006738,3736.217,60.835,4.7045,0.1106,19.43122,0.044563,0.0092343
